#year,locid,itn_ga,itn_mil,itn_ac,itn_at
2032,TUP,17637,6407,69,6265
2032,TUS,51782,15204,56706,13168
2032,TVB,2000,0,0,0
2032,TVC,27752,3497,9962,9286
2032,TVF,20000,25,1248,0
2032,TVI,5200,200,0,0
2032,TVK,2875,0,0,0
2032,TVL,22293,475,0,1100
2032,TVR,8200,431,0,0
2032,TVY,13000,0,0,150
2032,TWF,15358,1092,32,7920
2032,TWM,3500,0,0,0
2032,TWT,4500,300,0,800
2032,TXK,13683,1387,15,5843
2032,TYL,1400,0,0,30
2032,TYQ,32196,0,0,3918
2032,TYR,27293,367,20,9048
2032,TYS,32296,16739,37268,21803
2032,TZR,10338,79,0,143
2032,TZT,845,0,0,0
2032,TZV,1800,50,0,495
2032,U02,10935,0,0,1100
2032,U03,16257,0,0,10
2032,U05,700,0,0,100
2032,U08,2000,0,0,0
2032,U10,5423,0,0,0
2032,U14,2906,0,0,30
2032,U34,1148,0,0,600
2032,U36,7734,0,0,0
2032,U42,18720,7500,0,650
2032,U52,1342,0,0,50
2032,U55,1540,0,0,40
2032,U64,1354,0,0,50
2032,U68,963,71,0,169
2032,U69,1202,0,0,40
2032,U70,1146,50,0,6000
2032,U76,6063,1176,0,0
2032,U77,6291,0,0,330
2032,U82,3214,0,0,300
2032,U96,3924,0,0,100
2032,UAO,71892,250,0,14840
2032,UBE,8000,0,0,0
2032,UBS,6900,225,0,275
2032,UBX,680,30,0,0
2032,UCP,12365,37,0,939
2032,UCY,11800,300,0,1400
2032,UDG,4000,100,0,500
2032,UES,32678,186,14,2587
2032,UGN,24641,454,0,3220
2032,UIL,5751,200,0,0
2032,UIN,3600,400,2620,675
2032,UKF,1400,100,0,1500
2032,UKI,25000,300,0,3000
2032,UKL,8000,50,0,0
2032,UKT,7192,25,0,316
2032,ULM,4190,10,0,2900
2032,ULS,6000,0,0,400
2032,UMP,9747,944,0,5345
2032,UNI,12337,200,0,200
2032,UNK,0,0,0,0
2032,UNO,15700,10,0,250
2032,UNU,12000,1000,0,1000
2032,UNV,15291,570,97,15116
2032,UOS,800,0,0,0
2032,UOX,18186,1313,21,5761
2032,UPP,2800,3000,0,5
2032,USE,825,23,0,275
2032,UTA,2668,34,912,224
2032,UTS,5674,4163,0,250
2032,UUO,5946,244,0,4947
2032,UUU,1604,10,0,386
2032,UUV,2800,40,0,50
2032,UVA,4000,300,0,265
2032,UWL,937,0,0,234
2032,UXL,8200,240,0,0
2032,UYF,18250,2100,0,60
2032,UZA,10500,85,0,400
2032,VAK,0,0,0,0
2032,VAY,7540,0,0,707
2032,VBT,8000,100,0,0
2032,VCB,60000,0,0,1500
2032,VCT,9523,9132,0,3459
2032,VCV,15725,3345,1616,1498
2032,VDF,64122,30,0,520
2032,VDI,5000,1500,0,0
2032,VDZ,2500,500,0,3800
2032,VEE,400,0,0,1500
2032,VEL,2750,0,0,1460
2032,VER,3800,300,0,350
2032,VES,1700,28,0,110
2032,VGC,7700,10,0,0
2032,VGT,51551,908,7,11000
2032,VHN,200,200,0,0
2032,VIH,7500,250,0,270
2032,VIQ,3000,20,0,500
2032,VIS,45000,500,3000,4000
2032,VJI,11486,230,0,2287
2032,VKS,1920,360,0,0
2032,VLA,2000,0,0,0
2032,VLD,13346,1434,22,2801
2032,VLL,15563,0,0,0
2032,VMR,1800,0,0,18
2032,VNC,42782,0,0,0
2032,VNW,3700,0,0,816
2032,VNY,162507,404,237,15344
2032,VPC,20000,500,0,5000
2032,VPS,20713,18530,13398,8099
2032,VPZ,39938,699,0,1398
2032,VQQ,19376,12151,596,427
2032,VQS,9910,3,0,25823
2032,VRB,79787,163,4,3329
2032,VSF,2487,150,0,222
2032,VTA,6090,100,0,72
2032,VTI,2111,0,0,0
2032,VTN,2500,10,0,700
2032,VUJ,1631,5024,0,0
2032,VUO,40777,500,0,500
2032,VVS,9372,2020,0,3527
2032,VVV,1200,0,0,900
2032,VYS,6550,150,0,300
2032,W04,4000,0,0,0
2032,W05,2979,50,0,0
2032,W10,11003,0,0,50
2032,W22,0,0,0,0
2032,W29,22800,100,0,200
2032,W33,4000,0,0,4600
2032,W40,4500,50,0,0
2032,W41,894,0,0,0
2032,W43,1500,0,0,400
2032,W78,2555,0,0,0
2032,W95,3000,10,0,100
2032,W96,4050,0,0,600
2032,W99,6900,200,0,0
2032,WBB,0,0,0,0
2032,WBQ,500,0,0,200
2032,WBW,5789,75,0,70
2032,WCR,100,0,0,100
2032,WDG,8871,11147,0,699
2032,WDR,14400,5000,0,0
2032,WHP,34984,4,0,0
2032,WJF,31952,941,2,1265
2032,WLD,3000,0,0,0
2032,WLK,0,0,0,5750
2032,WLW,7500,0,0,0
2032,WMC,8000,75,0,1500
2032,WMO,0,0,0,0
2032,WNA,0,0,0,0
2032,WRG,2500,0,725,6200
2032,WRL,1400,6,624,820
2032,WSM,150,0,0,120
2032,WSN,200,0,0,3330
2032,WST,6801,104,0,6862
2032,WTK,0,0,0,5000
2032,WVI,62000,200,0,2800
2032,WVL,5500,50,0,0
2032,WWD,22000,200,0,0
2032,WWR,2500,0,0,0
2032,WYS,8000,75,0,530
2032,X01,4000,0,0,200
2032,X06,6800,40,0,30
2032,X07,5094,120,0,800
2032,X10,600,0,0,0
2032,X14,7000,0,0,120
2032,X21,18946,450,0,0
2032,X23,2000,0,0,0
2032,X26,24000,0,0,1000
2032,X35,3000,0,0,0
2032,X44,0,0,0,1950
2032,X51,46000,1484,0,2600
2032,X59,9100,10,0,0
2032,X60,11300,0,0,0
2032,X63,59,246,0,1000
2032,X95,0,0,0,0
2032,XBP,5300,0,0,0
2032,XFL,48697,275,0,210
2032,XLL,1860,135,0,463
2032,XNA,4511,4048,17867,16004
2032,XSA,708,500,0,2000
2032,XVG,4500,0,0,25
2032,Y03,240,0,0,6
2032,Y14,11000,0,0,360
2032,Y19,8000,600,0,1140
2032,Y27,100,0,0,100
2032,Y31,2328,0,0,0
2032,Y37,1200,30,0,200
2032,Y47,8100,0,0,0
2032,Y49,4700,0,0,0
2032,Y50,7000,25,0,300
2032,Y51,2500,50,0,50
2032,Y55,2000,0,0,400
2032,Y63,1400,0,0,0
2032,Y70,10500,0,0,0
2032,Y74,400,10,0,50
2032,Y83,800,0,0,0
2032,Y93,700,0,0,0
2032,YAK,10000,300,804,5000
2032,YIP,27071,176,3926,16806
2032,YKM,16124,1224,1820,4972
2032,YKN,1800,18,0,300
2032,YNG,14855,5882,749,1308
2032,Z08,0,0,0,1944
2032,Z09,0,3,0,0
2032,Z13,0,0,0,3000
2032,Z17,15,0,0,0
2032,Z40,5500,0,0,0
2032,Z55,100,0,0,100
2032,Z84,1000,500,0,0
2032,Z91,300,0,0,500
2032,Z95,20,0,0,0
2032,ZEF,6000,350,0,0
2032,ZER,10321,6300,0,724
2032,ZPH,18306,600,0,150
2032,ZUN,10,0,0,100
2032,ZZV,7878,448,0,1241
2033,00F,500,0,0,100
2033,00M,3650,0,0,0
2033,00R,2605,0,0,0
2033,01G,3000,500,0,0
2033,01J,1880,0,0,0
2033,01M,7400,200,0,0
2033,02A,22700,0,0,0
2033,02C,5000,150,0,0
2033,02G,4620,26,0,110
2033,03D,600,0,0,0
2033,04M,420,0,0,0
2033,04Y,4000,0,0,0
2033,05C,13345,0,0,337
2033,05U,1400,0,0,0
2033,06A,12950,0,0,0
2033,06C,19000,0,0,360
2033,06D,1000,0,0,410
2033,06M,1000,0,0,0
2033,06N,5500,0,0,0
2033,06U,5200,0,0,0
2033,07A,5750,0,0,0
2033,07F,7140,0,0,100
2033,07K,1890,120,0,0
2033,08A,32500,0,0,0
2033,08D,2000,100,0,600
2033,08K,300,100,0,0
2033,08M,1800,0,0,0
2033,09A,1560,0,0,0
2033,09J,2800,0,0,0
2033,09K,1600,0,0,0
2033,09M,900,0,0,0
2033,0A3,1500,200,0,0
2033,0A8,2750,0,0,0
2033,0A9,4000,0,0,0
2033,0AK,200,0,0,500
2033,0B1,2000,20,0,0
2033,0B4,950,0,0,250
2033,0B5,5000,0,0,100
2033,0B7,1100,0,0,0
2033,0B8,500,25,0,1100
2033,0C0,10000,0,0,0
2033,0C4,1200,0,0,0
2033,0D8,700,0,0,0
2033,0E0,2000,0,0,200
2033,0E8,200,0,0,300
2033,0F2,2200,50,0,30
2033,0F4,250,0,0,0
2033,0F7,100,0,0,0
2033,0F9,96,0,0,0
2033,0G0,0,0,0,0
2033,0G3,1500,150,0,0
2033,0G6,2000,10,0,0
2033,0G7,2900,65,0,0
2033,0H1,900,0,0,100
2033,0I8,5695,190,0,368
2033,0J0,400,1200,0,0
2033,0J4,1220,20000,0,0
2033,0J6,31667,4000,0,0
2033,0K7,2272,0,0,0
2033,0L7,15000,0,0,0
2033,0M0,3000,50,0,0
2033,0M4,2500,40,0,0
2033,0M5,600,40,0,40
2033,0M8,2000,0,0,0
2033,0O4,3050,0,0,50
2033,0Q5,17284,200,0,0
2033,0R0,12240,0,0,0
2033,0R1,3000,0,0,0
2033,0R4,3000,0,0,0
2033,0R5,2500,0,0,0
2033,0R7,1000,0,0,0
2033,0S7,15000,500,0,0
2033,0S9,67296,0,0,2030
2033,0V3,2300,0,0,0
2033,0V4,500,50,0,20
2033,0V7,1500,0,0,500
2033,0VG,2622,0,0,0
2033,10C,27000,0,0,0
2033,10D,3570,0,0,0
2033,10G,6438,1000,0,500
2033,10U,50,0,0,0
2033,11A,1240,0,0,0
2033,11R,5000,50,0,0
2033,12D,2000,0,0,0
2033,12J,7000,150000,0,1500
2033,12K,700,0,0,0
2033,12Y,6423,60,0,0
2033,13C,5000,200,0,0
2033,13K,1000,0,0,0
2033,14J,3380,250,0,0
2033,14M,2900,0,0,0
2033,14Y,1520,10,0,0
2033,15F,800,0,0,0
2033,15J,5100,0,0,0
2033,15M,3900,300,0,0
2033,15Z,400,0,0,500
2033,16A,0,0,0,0
2033,16G,14000,165,0,5000
2033,16J,3400,0,0,0
2033,16S,1880,0,0,0
2033,17G,6180,99,0,1030
2033,17J,3000,0,0,0
2033,17K,1000,0,0,0
2033,17M,4410,320,0,0
2033,18A,3000,0,0,0
2033,18I,200,50,0,50
2033,19A,3500,50,0,0
2033,19M,975,0,0,0
2033,19P,30,0,0,300
2033,1A3,2200,0,0,0
2033,1A5,4500,250,0,0
2033,1A6,7200,200,0,1650
2033,1A7,130,157,0,0
2033,1A9,5840,250,0,0
2033,1B0,620,0,0,0
2033,1B1,8000,200,0,4000
2033,1B9,15000,750,0,1200
2033,1C5,22000,0,0,2000
2033,1D1,400,0,0,0
2033,1D2,19580,0,0,0
2033,1D3,240,0,0,0
2033,1D6,1000,0,0,0
2033,1D7,36,0,0,0
2033,1D8,650,0,0,0
2033,1F0,5500,0,0,0
2033,1F1,100,0,0,0
2033,1F4,1500,0,0,0
2033,1G0,7000,130,0,275
2033,1G3,11100,200,0,1800
2033,1G4,300,0,0,130000
2033,1G5,23320,55,0,1210
2033,1H0,9200,50,0,390
2033,1H2,12000,100,0,4900
2033,1H3,700,50,0,0
2033,1H8,2750,50,0,200
2033,1I5,220,0,0,0
2033,1I9,1858,0,0,0
2033,1J0,7072,20000,0,104
2033,1K2,216,0,0,0
2033,1K4,5000,0,0,0
2033,1K5,1500,0,0,0
2033,1K8,6500,0,0,0
2033,1K9,500,0,0,0
2033,1L0,4000,300,0,0
2033,1L1,800,0,0,0
2033,1L7,955,0,0,30
2033,1L8,6832,0,0,10
2033,1L9,2770,0,0,30
2033,1M2,1000,0,0,0
2033,1M4,8460,0,0,0
2033,1M5,5740,400,0,100
2033,1M7,3900,75,0,97
2033,1M9,5000,7200,0,275
2033,1MO,2800,50,0,75
2033,1N2,100,0,0,0
2033,1O1,1000,0,0,0
2033,1O2,37000,2500,0,0
2033,1O4,4000,0,0,0
2033,1O6,1700,0,0,0
2033,1P1,1000,30,0,0
2033,1R1,5000,0,0,0
2033,1R7,6000,0,0,0
2033,1R8,38544,26280,0,8760
2033,1S3,2995,25,0,325
2033,1S5,18000,0,0,0
2033,1S6,8053,0,0,0
2033,1U7,4744,0,0,0
2033,1V0,200,0,0,0
2033,1V2,125,0,0,0
2033,1V6,7200,1578,0,800
2033,1W1,2500,0,0,0
2033,20A,1480,0,0,0
2033,20M,3900,0,0,0
2033,20N,1000,0,0,0
2033,20U,300,10,0,60
2033,20V,3536,0,0,213
2033,21D,13726,100,0,0
2033,21F,200,0,0,0
2033,22I,2200,275,0,0
2033,22M,3826,1238,0,0
2033,22N,3105,300,0,242
2033,23M,4000,1000,0,0
2033,23N,250,0,0,0
2033,23R,1800,0,0,0
2033,24A,2500,200,0,150
2033,24J,6700,0,0,0
2033,24N,700,0,0,0
2033,25J,1000,0,0,0
2033,25M,6600,0,0,0
2033,26A,2500,75,0,0
2033,26N,12098,0,0,0
2033,26R,2500,120,0,0
2033,26U,2627,0,0,200
2033,27A,1500,0,0,0
2033,27K,7125,500,0,1000
2033,28J,30000,110,0,300
2033,29D,1105,25,0,53
2033,29S,4000,0,0,600
2033,2A0,3500,100,0,50
2033,2A1,250,12,0,0
2033,2A3,280,0,0,1950
2033,2A9,0,0,0,0
2033,2AK,0,0,0,440
2033,2B3,1600,0,0,50
2033,2B7,5000,0,0,100
2033,2B9,1400,0,0,10
2033,2C7,0,0,0,0
2033,2C8,800,250,0,200
2033,2D1,400,0,0,0
2033,2D5,1500,50,0,300
2033,2F5,2800,0,0,0
2033,2F6,500,0,0,0
2033,2F7,750,0,0,0
2033,2G2,11878,58,0,525
2033,2G4,6500,300,0,300
2033,2G9,2529,2500,0,497
2033,2H0,5800,200,0,300
2033,2H2,2650,50,0,120
2033,2I0,10440,500,0,3500
2033,2I3,6800,600,0,200
2033,2IS,4599,28,0,0
2033,2J3,2000,0,0,0
2033,2J5,1000,0,0,0
2033,2J9,2184,0,0,0
2033,2K0,0,0,0,0
2033,2K4,1500,0,0,0
2033,2K5,0,0,0,0
2033,2M0,4120,100,0,206
2033,2M2,2494,0,0,0
2033,2M4,3560,0,0,0
2033,2M8,1060,50,0,154
2033,2O1,4200,100,0,400
2033,2O6,2000,0,0,0
2033,2O7,2000,0,0,0
2033,2O8,2000,0,0,0
2033,2P2,4000,30,0,0
2033,2R0,1670,260,0,0
2033,2R2,7876,698,0,377
2033,2R4,14413,50,0,0
2033,2R5,12500,0,0,0
2033,2R9,700,0,0,0
2033,2S1,9145,0,0,20
2033,2S6,9974,0,0,255
2033,2S7,2700,0,0,500
2033,2S8,400,0,0,0
2033,2T1,800,0,0,0
2033,2V5,7738,0,0,0
2033,2V6,1300,0,0,0
2033,2W5,1000,1000,0,20
2033,2W6,15090,254,0,25
2033,2Y3,0,0,0,0
2033,2Y4,1705,0,0,0
2033,32A,500,0,0,0
2033,32S,3600,0,0,1400
2033,33J,8200,624,0,0
2033,33M,180,220,0,0
2033,33N,29395,0,0,0
2033,33S,3994,0,0,0
2033,35A,4000,0,0,0
2033,35D,10000,0,0,100
2033,35S,2396,0,0,60
2033,36K,500,0,0,0
2033,36S,2250,0,0,0
2033,36U,21026,0,0,3150
2033,37T,2000,20,0,0
2033,38S,1500,300,0,500
2033,38U,1900,0,0,10
2033,39N,13484,0,0,5000
2033,3A0,2400,0,0,0
2033,3A1,22400,120,0,0
2033,3A2,1040,10,0,0
2033,3AU,15000,0,0,0
2033,3B0,20000,50,0,1100
2033,3B1,2100,0,0,0
2033,3CK,19000,0,0,0
2033,3CM,4503,0,0,0
2033,3CU,3000,10,0,500
2033,3D1,200,0,0,0
2033,3D2,5500,0,0,300
2033,3F3,5000,300,0,0
2033,3F4,2500,0,0,0
2033,3F7,1500,0,0,0
2033,3FU,200,0,0,0
2033,3G3,15267,25,0,666
2033,3G4,4284,510,0,1606
2033,3GM,3000,0,0,0
2033,3H4,8400,20,0,250
2033,3I2,200,10,0,100
2033,3J1,3000,250,0,0
2033,3J7,5100,300,0,0
2033,3JC,14000,0,0,0
2033,3K3,1400,0,0,0
2033,3K6,24300,0,0,1000
2033,3K7,1000,0,0,0
2033,3LF,3900,600,0,600
2033,3M7,5000,2080,0,100
2033,3M8,2556,0,0,0
2033,3M9,1000,300,0,0
2033,3MY,8000,0,0,300
2033,3N8,700,0,0,0
2033,3O1,2000,0,0,0
2033,3O3,1800,0,0,0
2033,3O4,300,0,0,0
2033,3O5,300,0,0,0
2033,3P3,600,40,0,50
2033,3R2,2000,0,0,0
2033,3R4,3000,100,0,0
2033,3R7,16000,2530,0,0
2033,3S4,4015,0,0,0
2033,3S8,18112,100,0,320
2033,3S9,5309,0,0,60
2033,3T3,1500,0,0,50
2033,3T4,0,0,0,0
2033,3T5,3000,0,0,0
2033,3T7,2000,0,0,4000
2033,3TR,1500,0,0,0
2033,3U3,2000,0,0,300
2033,3U8,350,0,0,0
2033,3W2,6300,0,0,7250
2033,3W7,8000,0,0,0
2033,3W8,24,0,0,0
2033,3X5,500,0,0,0
2033,3Y2,765,0,0,0
2033,3Y3,2456,0,0,0
2033,3Z9,150,0,0,100
2033,40J,7000,200,0,200
2033,40U,1286,0,0,20
2033,41F,2100,0,0,0
2033,41U,814,0,0,14
2033,42A,1500,20,0,0
2033,42C,1000,0,0,0
2033,42J,22223,900,0,500
2033,43A,1500,2000,0,0
2033,43D,3000,0,0,0
2033,44B,100,0,0,0
2033,44N,24000,300,0,0
2033,45R,1100,0,0,6
2033,46D,1200,50,0,440
2033,46N,0,10,0,0
2033,47N,7290,0,0,0
2033,47V,580,0,0,0
2033,48A,2100,400,0,0
2033,48D,8400,0,0,0
2033,48I,3500,100,0,0
2033,48K,1000,0,0,0
2033,48S,1750,0,0,0
2033,49A,1000,0,0,0
2033,49B,3800,6,0,60
2033,49T,600,0,0,0
2033,49X,2000,0,0,0
2033,4A2,0,0,0,0
2033,4A4,5000,150,0,0
2033,4A5,500,0,0,0
2033,4A6,6296,0,0,0
2033,4A7,20100,0,0,1800
2033,4A9,9270,0,0,0
2033,4B0,7980,520,0,0
2033,4B1,100,200,0,0
2033,4B6,3000,200,0,0
2033,4B7,200,0,0,0
2033,4B8,10450,55,0,600
2033,4B9,1200,0,0,75
2033,4C8,1136,0,0,0
2033,4D0,6387,2300,0,0
2033,4D9,850,0,0,0
2033,4E7,500,10,0,100
2033,4F2,15500,500,0,0
2033,4F9,800,100,0,200
2033,4G1,3656,0,0,0
2033,4G5,600,624,0,600
2033,4G7,1815,500,0,0
2033,4H1,800,0,0,0
2033,4I3,7000,50,0,500
2033,4I7,7703,0,0,1377
2033,4I9,2300,100,0,208
2033,4J1,500,0,0,0
2033,4J2,1000,0,0,0
2033,4J5,2000,0,0,0
2033,4J6,1985,30,0,0
2033,4K0,550,0,0,500
2033,4K5,0,0,0,0
2033,4K6,1421,0,0,0
2033,4KA,0,0,0,300
2033,4M1,17399,200,0,0
2033,4M3,12000,100,0,0
2033,4M7,5523,3600,0,620
2033,4M8,1000,500,0,0
2033,4M9,1000,200,0,0
2033,4N1,3620,0,0,0
2033,4O4,1100,0,0,0
2033,4O5,1000,0,0,0
2033,4P3,120,0,0,0
2033,4R1,2000,0,0,0
2033,4R3,2200,0,0,0
2033,4R5,6000,0,0,100
2033,4R7,5000,0,0,0
2033,4R9,2190,0,0,0
2033,4S1,4022,150,0,800
2033,4S2,12603,60,0,200
2033,4S9,12326,0,0,0
2033,4U6,1300,0,0,50
2033,4V0,5000,15,0,100
2033,4V1,1000,0,0,0
2033,4V4,5000,60,0,300
2033,4V9,2550,0,0,0
2033,4X4,24,0,0,0
2033,4Z7,5,0,0,100
2033,50I,293,0,0,585
2033,50K,325,24,0,0
2033,50R,5900,0,0,0
2033,51D,500,10,0,50
2033,51M,150,0,0,0
2033,51Z,500,0,0,500
2033,52A,2700,0,0,300
2033,52J,400,0,0,0
2033,53A,1500,0,0,0
2033,53K,500,0,0,0
2033,54J,5000,1000,0,200
2033,55S,8440,300,0,0
2033,55Y,844,0,0,0
2033,56D,1800,10,0,500
2033,56S,1600,400,0,400
2033,57B,1080,0,0,0
2033,57C,22000,200,0,800
2033,59B,1000,0,0,0
2033,5A1,5370,100,0,0
2033,5A4,4500,700,0,0
2033,5A6,9990,60,0,0
2033,5A8,500,0,0,430
2033,5A9,1500,0,0,0
2033,5B2,15000,50,0,1500
2033,5B7,50,0,0,0
2033,5B9,750,0,0,0
2033,5C8,1200,100,0,200
2033,5CD,7200,0,0,2500
2033,5F1,200,0,0,0
2033,5F4,550,0,0,0
2033,5G0,3000,500,0,120
2033,5G7,23500,180,0,800
2033,5H4,800,10,0,300
2033,5HO,150,0,0,50
2033,5J9,600,0,0,0
2033,5K2,250,0,0,0
2033,5L0,300,0,0,20
2033,5M0,10920,0,0,0
2033,5M1,1000,100,0,0
2033,5M4,1034,0,0,0
2033,5M9,1000,500,0,500
2033,5N8,6000,300,0,800
2033,5NK,100,0,0,600
2033,5NN,650,0,0,500
2033,5P2,36,0,0,0
2033,5P5,240,0,0,0
2033,5R4,16500,0,0,0
2033,5R8,2600,1000,0,0
2033,5T6,24185,200,0,287
2033,5T9,200,0,0,0
2033,5U8,1000,0,0,100
2033,5V5,500,0,0,0
2033,5V8,6,0,0,0
2033,5W8,16500,1000,0,0
2033,5Z1,100,0,0,0
2033,5Z5,100,0,0,1000
2033,60F,100,0,0,0
2033,60J,10000,500,0,0
2033,61A,2912,0,0,0
2033,61C,3300,50,0,200
2033,61J,3040,100,0,2000
2033,61S,12606,0,0,500
2033,62D,1040,0,0,0
2033,62S,3449,0,0,100
2033,63A,2000,0,0,5900
2033,63C,3000,20,0,50
2033,63S,2000,0,0,0
2033,65J,800,0,0,0
2033,65S,21648,125,0,500
2033,67L,13000,50,0,0
2033,68A,200,0,0,100
2033,68S,3805,0,0,0
2033,6A1,2000,0,0,0
2033,6A2,772,0,0,0
2033,6A4,3575,0,0,150
2033,6A8,1000,20,0,1200
2033,6B0,2900,800,0,0
2033,6B4,5000,80,0,0
2033,6B6,13000,10,0,85
2033,6B9,1600,8,0,0
2033,6D6,2500,100,0,0
2033,6E5,120,0,0,0
2033,6F1,100,0,0,0
2033,6G1,2756,6,0,0
2033,6G5,2547,50,0,0
2033,6I2,2975,50,0,500
2033,6J0,3456,144,0,0
2033,6J2,2500,0,0,0
2033,6J4,800,0,0,0
2033,6K3,200,0,0,0
2033,6K4,2400,0,0,0
2033,6K8,200,0,0,1500
2033,6L3,1000,100,0,100
2033,6L4,2500,300,0,0
2033,6M2,3500,400,0,0
2033,6M6,500,5,0,0
2033,6M7,4000,50,0,0
2033,6M8,3590,0,0,200
2033,6N5,5300,300,0,22155
2033,6N7,500,0,0,500
2033,6NK,0,0,0,0
2033,6R3,4600,400,0,0
2033,6R7,0,0,0,0
2033,6S0,1750,0,0,700
2033,6S2,5781,1500,0,600
2033,6S3,4800,0,0,250
2033,6S5,8200,0,0,1900
2033,6S8,33000,0,0,0
2033,6V0,36,0,0,0
2033,6V4,400,0,0,12
2033,6V5,180,0,0,0
2033,6Y1,1500,0,0,500
2033,70J,3500,200,0,0
2033,71J,54300,0,0,0
2033,72S,3300,0,0,0
2033,73C,4000,0,0,0
2033,74S,6000,0,0,3000
2033,74V,2965,0,0,60
2033,75J,1450,100,0,0
2033,77G,2480,0,0,0
2033,77S,33446,0,0,1630
2033,79D,4000,10,0,0
2033,79J,9770,51100,0,0
2033,79S,1650,0,0,0
2033,7A0,1440,0,0,0
2033,7A3,2340,10,0,0
2033,7A5,2200,0,0,0
2033,7A8,3000,1000,0,0
2033,7B2,1000,400,0,156
2033,7F3,1000,0,0,0
2033,7F7,1900,0,0,0
2033,7G0,1500,600,0,0
2033,7G8,800,0,0,250
2033,7G9,180,0,0,0
2033,7K2,100,0,0,50
2033,7K5,1000,0,0,300
2033,7KA,1000,0,0,1250
2033,7L2,800,50,0,200
2033,7M1,5000,100,0,0
2033,7M3,1193,0,0,0
2033,7M4,1374,0,0,100
2033,7M5,1000,50,0,0
2033,7M6,300,0,0,0
2033,7M7,1200,16,0,0
2033,7N0,4000,900,0,0
2033,7N1,1500,0,0,25
2033,7S0,1000,0,0,0
2033,7S1,1500,0,0,50
2033,7S5,34490,0,0,1121
2033,7S6,3500,0,0,225
2033,7S7,150,50,0,0
2033,7V7,650,10,0,0
2033,7W5,550,12,0,75
2033,7W6,2500,500,0,50
2033,80F,650,0,0,0
2033,81B,12000,0,0,70
2033,82C,2000,10,0,100
2033,82V,2800,250,0,400
2033,83D,15000,50,0,15000
2033,84D,1400,0,0,0
2033,84K,30,0,0,300
2033,84R,3100,0,0,0
2033,86F,300,0,0,0
2033,87I,1600,160,0,0
2033,88C,6000,0,0,0
2033,88J,4800,200,0,480
2033,88M,460,0,0,75
2033,89D,9500,0,0,8695
2033,8A0,19880,0,0,0
2033,8A1,6309,100,0,0
2033,8A3,1200,24,0,0
2033,8A4,9053,80,0,92
2033,8B0,5000,300,0,50
2033,8C4,792,20,0,0
2033,8D1,3500,200,0,200
2033,8D3,80,0,0,6
2033,8D4,500,0,0,0
2033,8D7,120,0,0,2
2033,8D9,36,0,0,0
2033,8F6,120,0,0,0
2033,8G2,1319,20,0,0
2033,8G6,1928,50,0,400
2033,8K8,500,0,0,0
2033,8K9,0,0,0,0
2033,8M1,7100,1200,0,0
2033,8S1,5000,50,0,200
2033,8S2,2500,0,0,150
2033,8U6,300,0,0,100
2033,8U8,2000,1000,0,100
2033,8V2,900,0,0,0
2033,8V3,200,0,0,0
2033,8WC,800,10,0,30
2033,91C,2500,300,0,50
2033,91F,100,0,0,0
2033,93B,350,0,0,0
2033,93C,4000,100,0,100
2033,93F,200,0,0,0
2033,93Y,500,200,0,0
2033,94K,1875,0,0,50
2033,95F,500,100,0,0
2033,96D,800,10,0,100
2033,96Z,50,0,0,300
2033,97M,1500,0,0,76
2033,98D,500,0,0,0
2033,99N,2000,0,0,0
2033,99Y,100,0,0,0
2033,9A3,0,0,0,0
2033,9A4,9900,1000,0,0
2033,9A5,3500,100,0,0
2033,9A8,250,0,0,700
2033,9C8,724,0,0,0
2033,9D0,240,0,0,0
2033,9D1,2800,0,0,12
2033,9D2,120,0,0,0
2033,9D7,900,0,0,50
2033,9D9,9500,1500,0,0
2033,9F8,72,0,0,0
2033,9G0,20000,0,0,0
2033,9G3,10000,0,0,900
2033,9G5,1000,100,0,0
2033,9G8,1105,1000,0,0
2033,9I0,80,0,0,0
2033,9I3,1300,10,0,100
2033,9K2,0,0,0,0
2033,9K7,6000,75,0,0
2033,9K8,3800,0,0,0
2033,9M4,400,0,0,0
2033,9M6,5000,0,0,0
2033,9M8,12175,400,0,0
2033,9S2,1050,0,0,400
2033,9S4,1000,0,0,0
2033,9S5,1530,1000,0,7300
2033,9S7,250,0,0,0
2033,9S9,1366,12,0,20
2033,9U0,400,0,0,200
2033,9V5,1500,0,0,0
2033,9V6,160,0,0,0
2033,9V9,1900,6,0,12
2033,9Z8,750,0,0,512
2033,A08,7700,0,0,0
2033,A14,0,0,0,700
2033,A29,250,0,0,4000
2033,A30,5000,0,0,104
2033,A32,2000,0,0,0
2033,A39,0,0,0,0
2033,A61,0,0,0,340
2033,A63,250,0,0,1650
2033,A79,200,0,0,500
2033,AAA,2800,100,0,1300
2033,AAF,8000,147,0,1228
2033,AAO,19000,0,0,1300
2033,AAS,4730,870,0,1410
2033,AAT,11000,0,0,750
2033,ABE,31872,515,13285,11624
2033,ABI,21616,5029,207,11721
2033,ABO,0,290,0,0
2033,ABQ,34431,16875,93778,28689
2033,ABR,41183,105,2200,8251
2033,ABY,11820,1195,14,3085
2033,ACB,3638,0,0,0
2033,ACJ,2000,100,0,0
2033,ACK,35690,1337,808,119698
2033,ACP,3000,1500,0,0
2033,ACQ,1600,0,0,0
2033,ACT,21985,3815,178,6885
2033,ACV,5754,25750,2190,12310
2033,ACY,22415,18468,11883,7041
2033,ACZ,10000,1200,0,200
